algorithm,generator,m,seed,0
Simple Sort & Split,-1 Decreasing,6,7,139425.0
Simple Sort & Split,-1 Decreasing,6,8,139425.0
Simple Sort & Split,-1 Decreasing,6,9,139425.0
Simple Sort & Split,Random Small,1,0,530356.0
Simple Sort & Split,Random Small,1,1,570376.0
Simple Sort & Split,Random Small,1,2,618096.0
Simple Sort & Split,Random Small,1,3,538965.0
Simple Sort & Split,Random Small,1,4,561069.0
Simple Sort & Split,Random Small,1,5,535245.0
Simple Sort & Split,Random Small,1,6,594210.0
Simple Sort & Split,Random Small,1,7,567170.0
Simple Sort & Split,Random Small,1,8,569481.0
Simple Sort & Split,Random Small,1,9,593288.0
Simple Sort & Split,Random Small,2,0,270806.0
Simple Sort & Split,Random Small,2,1,280759.0
Simple Sort & Split,Random Small,2,2,308034.0
Simple Sort & Split,Random Small,2,3,268776.0
Simple Sort & Split,Random Small,2,4,289587.0
Simple Sort & Split,Random Small,2,5,269743.0
Simple Sort & Split,Random Small,2,6,304150.0
Simple Sort & Split,Random Small,2,7,286406.0
Simple Sort & Split,Random Small,2,8,299104.0
Simple Sort & Split,Random Small,2,9,303462.0
Simple Sort & Split,Random Small,3,0,184201.0
Simple Sort & Split,Random Small,3,1,186536.0
Simple Sort & Split,Random Small,3,2,208198.0
Simple Sort & Split,Random Small,3,3,182286.0
Simple Sort & Split,Random Small,3,4,191095.0
Simple Sort & Split,Random Small,3,5,181602.0
Simple Sort & Split,Random Small,3,6,196610.0
Simple Sort & Split,Random Small,3,7,192241.0
Simple Sort & Split,Random Small,3,8,196814.0
Simple Sort & Split,Random Small,3,9,197597.0
Simple Sort & Split,Random Small,4,0,140019.0
Simple Sort & Split,Random Small,4,1,141486.0
Simple Sort & Split,Random Small,4,2,158336.0
Simple Sort & Split,Random Small,4,3,138191.0
Simple Sort & Split,Random Small,4,4,147600.0
Simple Sort & Split,Random Small,4,5,137746.0
Simple Sort & Split,Random Small,4,6,150394.0
Simple Sort & Split,Random Small,4,7,145604.0
Simple Sort & Split,Random Small,4,8,149478.0
Simple Sort & Split,Random Small,4,9,151006.0
Simple Sort & Split,Random Small,5,0,111667.0
Simple Sort & Split,Random Small,5,1,112544.0
Simple Sort & Split,Random Small,5,2,127541.0
Simple Sort & Split,Random Small,5,3,110328.0
Simple Sort & Split,Random Small,5,4,117264.0
Simple Sort & Split,Random Small,5,5,109326.0
Simple Sort & Split,Random Small,5,6,121355.0
Simple Sort & Split,Random Small,5,7,116997.0
Simple Sort & Split,Random Small,5,8,120226.0
Simple Sort & Split,Random Small,5,9,120699.0
Simple Sort & Split,Random Small,6,0,94299.0
Simple Sort & Split,Random Small,6,1,94957.0
Simple Sort & Split,Random Small,6,2,106043.0
Simple Sort & Split,Random Small,6,3,92391.0
Simple Sort & Split,Random Small,6,4,98532.0
Simple Sort & Split,Random Small,6,5,91699.0
Simple Sort & Split,Random Small,6,6,101018.0
Simple Sort & Split,Random Small,6,7,97985.0
Simple Sort & Split,Random Small,6,8,100709.0
Simple Sort & Split,Random Small,6,9,101598.0
Simple Sort & Split,Random Small Span Large,1,0,1133030356.0
Simple Sort & Split,Random Small Span Large,1,1,1133070376.0
Simple Sort & Split,Random Small Span Large,1,2,1133118096.0
Simple Sort & Split,Random Small Span Large,1,3,1133038965.0
Simple Sort & Split,Random Small Span Large,1,4,1133061069.0
Simple Sort & Split,Random Small Span Large,1,5,1133035245.0
Simple Sort & Split,Random Small Span Large,1,6,1133094210.0
Simple Sort & Split,Random Small Span Large,1,7,1133067170.0
Simple Sort & Split,Random Small Span Large,1,8,1133069481.0
Simple Sort & Split,Random Small Span Large,1,9,1133093288.0
Simple Sort & Split,Random Small Span Large,2,0,570270806.0
Simple Sort & Split,Random Small Span Large,2,1,570280759.0
Simple Sort & Split,Random Small Span Large,2,2,570308034.0
Simple Sort & Split,Random Small Span Large,2,3,570268776.0
Simple Sort & Split,Random Small Span Large,2,4,570289587.0
Simple Sort & Split,Random Small Span Large,2,5,570269743.0
Simple Sort & Split,Random Small Span Large,2,6,570304150.0
Simple Sort & Split,Random Small Span Large,2,7,570286406.0
Simple Sort & Split,Random Small Span Large,2,8,570299104.0
Simple Sort & Split,Random Small Span Large,2,9,570303462.0
Simple Sort & Split,Random Small Span Large,3,0,382684201.0
Simple Sort & Split,Random Small Span Large,3,1,382686536.0
Simple Sort & Split,Random Small Span Large,3,2,382708198.0
Simple Sort & Split,Random Small Span Large,3,3,382682286.0
Simple Sort & Split,Random Small Span Large,3,4,382691095.0
Simple Sort & Split,Random Small Span Large,3,5,382681602.0
Simple Sort & Split,Random Small Span Large,3,6,382696610.0
Simple Sort & Split,Random Small Span Large,3,7,382692241.0
Simple Sort & Split,Random Small Span Large,3,8,382696814.0
Simple Sort & Split,Random Small Span Large,3,9,382697597.0
Simple Sort & Split,Random Small Span Large,4,0,288940019.0
Simple Sort & Split,Random Small Span Large,4,1,288941486.0
Simple Sort & Split,Random Small Span Large,4,2,288958336.0
Simple Sort & Split,Random Small Span Large,4,3,288938191.0
Simple Sort & Split,Random Small Span Large,4,4,288947600.0
Simple Sort & Split,Random Small Span Large,4,5,288937746.0
Simple Sort & Split,Random Small Span Large,4,6,288950394.0
Simple Sort & Split,Random Small Span Large,4,7,288945604.0
Simple Sort & Split,Random Small Span Large,4,8,288949478.0
Simple Sort & Split,Random Small Span Large,4,9,288951006.0
Simple Sort & Split,Random Small Span Large,5,0,232611667.0
Simple Sort & Split,Random Small Span Large,5,1,232612544.0
Simple Sort & Split,Random Small Span Large,5,2,232627541.0
Simple Sort & Split,Random Small Span Large,5,3,232610328.0
Simple Sort & Split,Random Small Span Large,5,4,232617264.0
Simple Sort & Split,Random Small Span Large,5,5,232609326.0
Simple Sort & Split,Random Small Span Large,5,6,232621355.0
Simple Sort & Split,Random Small Span Large,5,7,232616997.0
Simple Sort & Split,Random Small Span Large,5,8,232620226.0
Simple Sort & Split,Random Small Span Large,5,9,232620699.0
Simple Sort & Split,Random Small Span Large,6,0,195094299.0
Simple Sort & Split,Random Small Span Large,6,1,195094957.0
Simple Sort & Split,Random Small Span Large,6,2,195106043.0
Simple Sort & Split,Random Small Span Large,6,3,195092391.0
Simple Sort & Split,Random Small Span Large,6,4,195098532.0
Simple Sort & Split,Random Small Span Large,6,5,195091699.0
Simple Sort & Split,Random Small Span Large,6,6,195101018.0
Simple Sort & Split,Random Small Span Large,6,7,195097985.0
Simple Sort & Split,Random Small Span Large,6,8,195100709.0
Simple Sort & Split,Random Small Span Large,6,9,195101598.0
Simple Sort & Split,Random Large Span Large,1,0,5422749464.0
Simple Sort & Split,Random Large Span Large,1,1,5572882584.0
Simple Sort & Split,Random Large Span Large,1,2,5743693475.0
Simple Sort & Split,Random Large Span Large,1,3,5387839640.0
Simple Sort & Split,Random Large Span Large,1,4,5492177016.0
Simple Sort & Split,Random Large Span Large,1,5,5660636743.0
Simple Sort & Split,Random Large Span Large,1,6,5294003111.0
Simple Sort & Split,Random Large Span Large,1,7,5809163255.0
Simple Sort & Split,Random Large Span Large,1,8,5737961450.0
Simple Sort & Split,Random Large Span Large,1,9,5973587559.0
Simple Sort & Split,Random Large Span Large,2,0,2772744108.0
Simple Sort & Split,Random Large Span Large,2,1,2748563990.0
Simple Sort & Split,Random Large Span Large,2,2,2895762457.0
Simple Sort & Split,Random Large Span Large,2,3,2746100259.0
Simple Sort & Split,Random Large Span Large,2,4,2828233862.0
Simple Sort & Split,Random Large Span Large,2,5,2914532425.0
Simple Sort & Split,Random Large Span Large,2,6,2725878774.0
Simple Sort & Split,Random Large Span Large,2,7,2952528480.0
Simple Sort & Split,Random Large Span Large,2,8,2885601824.0
Simple Sort & Split,Random Large Span Large,2,9,2960404259.0
Simple Sort & Split,Random Large Span Large,3,0,1887247808.0
Simple Sort & Split,Random Large Span Large,3,1,1877379330.0
Simple Sort & Split,Random Large Span Large,3,2,1943096216.0
Simple Sort & Split,Random Large Span Large,3,3,1792942736.0
Simple Sort & Split,Random Large Span Large,3,4,1955680430.0
Simple Sort & Split,Random Large Span Large,3,5,1948249342.0
Simple Sort & Split,Random Large Span Large,3,6,1806938695.0
Simple Sort & Split,Random Large Span Large,3,7,1956227184.0
Simple Sort & Split,Random Large Span Large,3,8,1876447616.0
Simple Sort & Split,Random Large Span Large,3,9,1952222748.0
Simple Sort & Split,Random Large Span Large,4,0,1420132462.0
Simple Sort & Split,Random Large Span Large,4,1,1411762768.0
Simple Sort & Split,Random Large Span Large,4,2,1474186296.0
Simple Sort & Split,Random Large Span Large,4,3,1395707782.0
Simple Sort & Split,Random Large Span Large,4,4,1460275989.0
Simple Sort & Split,Random Large Span Large,4,5,1491695744.0
Simple Sort & Split,Random Large Span Large,4,6,1396302280.0
Simple Sort & Split,Random Large Span Large,4,7,1499824671.0
Simple Sort & Split,Random Large Span Large,4,8,1445991994.0
Simple Sort & Split,Random Large Span Large,4,9,1501403623.0
Simple Sort & Split,Random Large Span Large,5,0,1145306390.0
Simple Sort & Split,Random Large Span Large,5,1,1129090533.0
Simple Sort & Split,Random Large Span Large,5,2,1185387147.0
Simple Sort & Split,Random Large Span Large,5,3,1127432041.0
Simple Sort & Split,Random Large Span Large,5,4,1173673741.0
Simple Sort & Split,Random Large Span Large,5,5,1179579242.0
Simple Sort & Split,Random Large Span Large,5,6,1106347978.0
Simple Sort & Split,Random Large Span Large,5,7,1188240189.0
Simple Sort & Split,Random Large Span Large,5,8,1154724607.0
Simple Sort & Split,Random Large Span Large,5,9,1195613722.0
Simple Sort & Split,Random Large Span Large,6,0,968890941.0
Simple Sort & Split,Random Large Span Large,6,1,957247718.0
Simple Sort & Split,Random Large Span Large,6,2,1000553597.0
Simple Sort & Split,Random Large Span Large,6,3,927079588.0
Simple Sort & Split,Random Large Span Large,6,4,985512437.0
Simple Sort & Split,Random Large Span Large,6,5,994695170.0
Simple Sort & Split,Random Large Span Large,6,6,928338000.0
Simple Sort & Split,Random Large Span Large,6,7,996783828.0
Simple Sort & Split,Random Large Span Large,6,8,962886261.0
Simple Sort & Split,Random Large Span Large,6,9,997816553.0
Simple Sort & Split,"Random Half Low, Half High",1,0,8157856.0
Simple Sort & Split,"Random Half Low, Half High",1,1,8197876.0
Simple Sort & Split,"Random Half Low, Half High",1,2,8245596.0
Simple Sort & Split,"Random Half Low, Half High",1,3,8166465.0
Simple Sort & Split,"Random Half Low, Half High",1,4,8188569.0
Simple Sort & Split,"Random Half Low, Half High",1,5,8162745.0
Simple Sort & Split,"Random Half Low, Half High",1,6,8221710.0
Simple Sort & Split,"Random Half Low, Half High",1,7,8194670.0
Simple Sort & Split,"Random Half Low, Half High",1,8,8196981.0
Simple Sort & Split,"Random Half Low, Half High",1,9,8220788.0
Simple Sort & Split,"Random Half Low, Half High",2,0,2823481.0
Simple Sort & Split,"Random Half Low, Half High",2,1,2848201.0
Simple Sort & Split,"Random Half Low, Half High",2,2,2867871.0
Simple Sort & Split,"Random Half Low, Half High",2,3,2837940.0
Simple Sort & Split,"Random Half Low, Half High",2,4,2864694.0
Simple Sort & Split,"Random Half Low, Half High",2,5,2824620.0
Simple Sort & Split,"Random Half Low, Half High",2,6,2859285.0
Simple Sort & Split,"Random Half Low, Half High",2,7,2851970.0
Simple Sort & Split,"Random Half Low, Half High",2,8,2862306.0
Simple Sort & Split,"Random Half Low, Half High",2,9,2849663.0
Simple Sort & Split,"Random Half Low, Half High",3,0,2163738.0
Simple Sort & Split,"Random Half Low, Half High",3,1,2172186.0
Simple Sort & Split,"Random Half Low, Half High",3,2,2190213.0
Simple Sort & Split,"Random Half Low, Half High",3,3,2168830.0
Simple Sort & Split,"Random Half Low, Half High",3,4,2177064.0
Simple Sort & Split,"Random Half Low, Half High",3,5,2162273.0
Simple Sort & Split,"Random Half Low, Half High",3,6,2184373.0
Simple Sort & Split,"Random Half Low, Half High",3,7,2172217.0
Simple Sort & Split,"Random Half Low, Half High",3,8,2175120.0
Simple Sort & Split,"Random Half Low, Half High",3,9,2177774.0
Simple Sort & Split,"Random Half Low, Half High",4,0,1468402.0
Simple Sort & Split,"Random Half Low, Half High",4,1,1470375.0
Simple Sort & Split,"Random Half Low, Half High",4,2,1487144.0
Simple Sort & Split,"Random Half Low, Half High",4,3,1468381.0
Simple Sort & Split,"Random Half Low, Half High",4,4,1479716.0
Simple Sort & Split,"Random Half Low, Half High",4,5,1465486.0
Simple Sort & Split,"Random Half Low, Half High",4,6,1485020.0
Simple Sort & Split,"Random Half Low, Half High",4,7,1477260.0
Simple Sort & Split,"Random Half Low, Half High",4,8,1483045.0
Simple Sort & Split,"Random Half Low, Half High",4,9,1480464.0
Simple Sort & Split,"Random Half Low, Half High",5,0,1249446.0
Simple Sort & Split,"Random Half Low, Half High",5,1,1251866.0
Simple Sort & Split,"Random Half Low, Half High",5,2,1265698.0
Simple Sort & Split,"Random Half Low, Half High",5,3,1248962.0
Simple Sort & Split,"Random Half Low, Half High",5,4,1258065.0
Simple Sort & Split,"Random Half Low, Half High",5,5,1245338.0
Simple Sort & Split,"Random Half Low, Half High",5,6,1261259.0
Simple Sort & Split,"Random Half Low, Half High",5,7,1256707.0
Simple Sort & Split,"Random Half Low, Half High",5,8,1258914.0
Simple Sort & Split,"Random Half Low, Half High",5,9,1260157.0
Simple Sort & Split,"Random Half Low, Half High",6,0,971021.0
Simple Sort & Split,"Random Half Low, Half High",6,1,971639.0
Simple Sort & Split,"Random Half Low, Half High",6,2,983201.0
Simple Sort & Split,"Random Half Low, Half High",6,3,969669.0
Simple Sort & Split,"Random Half Low, Half High",6,4,977149.0
Simple Sort & Split,"Random Half Low, Half High",6,5,969917.0
Simple Sort & Split,"Random Half Low, Half High",6,6,978571.0
Simple Sort & Split,"Random Half Low, Half High",6,7,976341.0
Simple Sort & Split,"Random Half Low, Half High",6,8,977392.0
Simple Sort & Split,"Random Half Low, Half High",6,9,977463.0
Simple Sort & Split,"Random Half High, Half Low",1,0,3122901.0
Simple Sort & Split,"Random Half High, Half Low",1,1,3083032.0
Simple Sort & Split,"Random Half High, Half Low",1,2,3173477.0
Simple Sort & Split,"Random Half High, Half Low",1,3,3094209.0
Simple Sort & Split,"Random Half High, Half Low",1,4,3147605.0
Simple Sort & Split,"Random Half High, Half Low",1,5,3089020.0
Simple Sort & Split,"Random Half High, Half Low",1,6,3138322.0
Simple Sort & Split,"Random Half High, Half Low",1,7,3130783.0
Simple Sort & Split,"Random Half High, Half Low",1,8,3157011.0
Simple Sort & Split,"Random Half High, Half Low",1,9,3141660.0
Simple Sort & Split,"Random Half High, Half Low",2,0,2854251.0
Simple Sort & Split,"Random Half High, Half Low",2,1,2829607.0
Simple Sort & Split,"Random Half High, Half Low",2,2,2879477.0
Simple Sort & Split,"Random Half High, Half Low",2,3,2829684.0
Simple Sort & Split,"Random Half High, Half Low",2,4,2840930.0
Simple Sort & Split,"Random Half High, Half Low",2,5,2838520.0
Simple Sort & Split,"Random Half High, Half Low",2,6,2858347.0
Simple Sort & Split,"Random Half High, Half Low",2,7,2848258.0
Simple Sort & Split,"Random Half High, Half Low",2,8,2852286.0
Simple Sort & Split,"Random Half High, Half Low",2,9,2869185.0
Simple Sort & Split,"Random Half High, Half Low",3,0,1647070.0
Simple Sort & Split,"Random Half High, Half Low",3,1,1637922.0
Simple Sort & Split,"Random Half High, Half Low",3,2,1668095.0
Simple Sort & Split,"Random Half High, Half Low",3,3,1634444.0
Simple Sort & Split,"Random Half High, Half Low",3,4,1651841.0
Simple Sort & Split,"Random Half High, Half Low",3,5,1639245.0
Simple Sort & Split,"Random Half High, Half Low",3,6,1652742.0
Simple Sort & Split,"Random Half High, Half Low",3,7,1652936.0
Simple Sort & Split,"Random Half High, Half Low",3,8,1660606.0
Simple Sort & Split,"Random Half High, Half Low",3,9,1659874.0
Simple Sort & Split,"Random Half High, Half Low",4,0,1441929.0
Simple Sort & Split,"Random Half High, Half Low",4,1,1439957.0
Simple Sort & Split,"Random Half High, Half Low",4,2,1459118.0
Simple Sort & Split,"Random Half High, Half Low",4,3,1436576.0
Simple Sort & Split,"Random Half High, Half Low",4,4,1445629.0
Simple Sort & Split,"Random Half High, Half Low",4,5,1438017.0
Simple Sort & Split,"Random Half High, Half Low",4,6,1445387.0
Simple Sort & Split,"Random Half High, Half Low",4,7,1444857.0
Simple Sort & Split,"Random Half High, Half Low",4,8,1445479.0
Simple Sort & Split,"Random Half High, Half Low",4,9,1450674.0
Simple Sort & Split,"Random Half High, Half Low",5,0,1066471.0
Simple Sort & Split,"Random Half High, Half Low",5,1,1064082.0
Simple Sort & Split,"Random Half High, Half Low",5,2,1079593.0
Simple Sort & Split,"Random Half High, Half Low",5,3,1063123.0
Simple Sort & Split,"Random Half High, Half Low",5,4,1069789.0
Simple Sort & Split,"Random Half High, Half Low",5,5,1065274.0
Simple Sort & Split,"Random Half High, Half Low",5,6,1071387.0
Simple Sort & Split,"Random Half High, Half Low",5,7,1068386.0
Simple Sort & Split,"Random Half High, Half Low",5,8,1072599.0
Simple Sort & Split,"Random Half High, Half Low",5,9,1073308.0
Simple Sort & Split,"Random Half High, Half Low",6,0,971666.0
Simple Sort & Split,"Random Half High, Half Low",6,1,971166.0
Simple Sort & Split,"Random Half High, Half Low",6,2,984075.0
Simple Sort & Split,"Random Half High, Half Low",6,3,969255.0
Simple Sort & Split,"Random Half High, Half Low",6,4,975171.0
Simple Sort & Split,"Random Half High, Half Low",6,5,968723.0
Simple Sort & Split,"Random Half High, Half Low",6,6,979152.0
Simple Sort & Split,"Random Half High, Half Low",6,7,973737.0
Simple Sort & Split,"Random Half High, Half Low",6,8,977961.0
Simple Sort & Split,"Random Half High, Half Low",6,9,979403.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,0,805758919.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,1,809684735.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,2,728105381.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,3,727099809.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,4,795689114.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,5,706622001.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,6,685604486.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,7,781170849.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,8,721437184.0
Simple Sort & Split,Random Non-Decreasing Large Span,1,9,772104706.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,0,353429269.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,1,358007735.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,2,325237031.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,3,317559984.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,4,351983039.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,5,311844201.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,6,297259511.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,7,348937224.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,8,319282309.0
Simple Sort & Split,Random Non-Decreasing Large Span,2,9,340364056.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,0,226979769.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,1,229344035.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,2,206800081.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,3,204834659.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,4,226087314.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,5,201408451.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,6,190346436.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,7,221471199.0
Simple Sort & Split,Random Non-Decreasing Large Span,3,8,202311084.0
